School Year,County Number,County Name,District Number,District Name,School Number,School Name,School Code,State School Id,NCES ID,CO-OP,CO-OP Code,School Type,Impact Measure,Impact Value
20232024,099,POWELL,495,Powell County,060,Stanton Elementary School,495060,099495060,210489001221,901,CKEC,A1,School Leadership,81
20232024,100,PULASKI,501,Pulaski County,,All Schools,501000,,,907,SESC,,Managing Student Behavior,73
20232024,100,PULASKI,501,Pulaski County,,All Schools,501000,,,907,SESC,,School Climate,72
20232024,100,PULASKI,501,Pulaski County,,All Schools,501000,,,907,SESC,,School Leadership,75
20232024,100,PULASKI,501,Pulaski County,070,Burnside Elementary School,501070,100501070,210495001225,907,SESC,A1,Managing Student Behavior,84
20232024,100,PULASKI,501,Pulaski County,070,Burnside Elementary School,501070,100501070,210495001225,907,SESC,A1,School Climate,82
20232024,100,PULASKI,501,Pulaski County,070,Burnside Elementary School,501070,100501070,210495001225,907,SESC,A1,School Leadership,81
20232024,100,PULASKI,501,Pulaski County,071,Eagle Academy,501071,100501071,210495001554,907,SESC,A6,Managing Student Behavior,83
20232024,100,PULASKI,501,Pulaski County,071,Eagle Academy,501071,100501071,210495001554,907,SESC,A6,School Climate,76
20232024,100,PULASKI,501,Pulaski County,071,Eagle Academy,501071,100501071,210495001554,907,SESC,A6,School Leadership,92
20232024,100,PULASKI,501,Pulaski County,099,Memorial Education Center,501099,100501099,210495002065,907,SESC,A4,Managing Student Behavior,77
20232024,100,PULASKI,501,Pulaski County,099,Memorial Education Center,501099,100501099,210495002065,907,SESC,A4,School Climate,87
20232024,100,PULASKI,501,Pulaski County,099,Memorial Education Center,501099,100501099,210495002065,907,SESC,A4,School Leadership,87
20232024,100,PULASKI,501,Pulaski County,180,Eubank Elementary School,501180,100501180,210495001227,907,SESC,A1,Managing Student Behavior,69
20232024,100,PULASKI,501,Pulaski County,180,Eubank Elementary School,501180,100501180,210495001227,907,SESC,A1,School Climate,78
20232024,100,PULASKI,501,Pulaski County,180,Eubank Elementary School,501180,100501180,210495001227,907,SESC,A1,School Leadership,67
20232024,100,PULASKI,501,Pulaski County,280,Nancy Elementary School,501280,100501280,210495001231,907,SESC,A1,Managing Student Behavior,72
20232024,100,PULASKI,501,Pulaski County,280,Nancy Elementary School,501280,100501280,210495001231,907,SESC,A1,School Climate,71
20232024,100,PULASKI,501,Pulaski County,280,Nancy Elementary School,501280,100501280,210495001231,907,SESC,A1,School Leadership,76
20232024,100,PULASKI,501,Pulaski County,380,Pulaski County High School,501380,100501380,210495001233,907,SESC,A1,Managing Student Behavior,64
20232024,100,PULASKI,501,Pulaski County,380,Pulaski County High School,501380,100501380,210495001233,907,SESC,A1,School Climate,51
20232024,100,PULASKI,501,Pulaski County,380,Pulaski County High School,501380,100501380,210495001233,907,SESC,A1,School Leadership,59
20232024,100,PULASKI,501,Pulaski County,385,Pulaski Elementary School,501385,100501385,210495001234,907,SESC,A1,Managing Student Behavior,69
20232024,100,PULASKI,501,Pulaski County,385,Pulaski Elementary School,501385,100501385,210495001234,907,SESC,A1,School Climate,69
20232024,100,PULASKI,501,Pulaski County,385,Pulaski Elementary School,501385,100501385,210495001234,907,SESC,A1,School Leadership,60
20232024,100,PULASKI,501,Pulaski County,390,Southern Middle School,501390,100501390,210495001572,907,SESC,A1,Managing Student Behavior,71
20232024,100,PULASKI,501,Pulaski County,390,Southern Middle School,501390,100501390,210495001572,907,SESC,A1,School Climate,57
20232024,100,PULASKI,501,Pulaski County,390,Southern Middle School,501390,100501390,210495001572,907,SESC,A1,School Leadership,71
20232024,100,PULASKI,501,Pulaski County,395,Northern Middle School,501395,100501395,210495001573,907,SESC,A1,Managing Student Behavior,71
20232024,100,PULASKI,501,Pulaski County,395,Northern Middle School,501395,100501395,210495001573,907,SESC,A1,School Climate,63
20232024,100,PULASKI,501,Pulaski County,395,Northern Middle School,501395,100501395,210495001573,907,SESC,A1,School Leadership,76
20232024,100,PULASKI,501,Pulaski County,400,Southwestern High School,501400,100501400,210495000506,907,SESC,A1,Managing Student Behavior,69
20232024,100,PULASKI,501,Pulaski County,400,Southwestern High School,501400,100501400,210495000506,907,SESC,A1,School Climate,62
20232024,100,PULASKI,501,Pulaski County,400,Southwestern High School,501400,100501400,210495000506,907,SESC,A1,School Leadership,80
20232024,100,PULASKI,501,Pulaski County,420,Oak Hill Elementary School,501420,100501420,210495000779,907,SESC,A1,Managing Student Behavior,81
20232024,100,PULASKI,501,Pulaski County,420,Oak Hill Elementary School,501420,100501420,210495000779,907,SESC,A1,School Climate,91
20232024,100,PULASKI,501,Pulaski County,420,Oak Hill Elementary School,501420,100501420,210495000779,907,SESC,A1,School Leadership,91
20232024,100,PULASKI,501,Pulaski County,440,Shopville Elementary School,501440,100501440,210495001235,907,SESC,A1,Managing Student Behavior,74
20232024,100,PULASKI,501,Pulaski County,440,Shopville Elementary School,501440,100501440,210495001235,907,SESC,A1,School Climate,81
20232024,100,PULASKI,501,Pulaski County,440,Shopville Elementary School,501440,100501440,210495001235,907,SESC,A1,School Leadership,81
20232024,100,PULASKI,501,Pulaski County,560,Northern Elementary School,501560,100501560,210495001238,907,SESC,A1,Managing Student Behavior,88
20232024,100,PULASKI,501,Pulaski County,560,Northern Elementary School,501560,100501560,210495001238,907,SESC,A1,School Climate,87
20232024,100,PULASKI,501,Pulaski County,560,Northern Elementary School,501560,100501560,210495001238,907,SESC,A1,School Leadership,83
20232024,100,PULASKI,501,Pulaski County,570,Southern Elementary School,501570,100501570,210495001464,907,SESC,A1,Managing Student Behavior,62
20232024,100,PULASKI,501,Pulaski County,570,Southern Elementary School,501570,100501570,210495001464,907,SESC,A1,School Climate,62
20232024,100,PULASKI,501,Pulaski County,570,Southern Elementary School,501570,100501570,210495001464,907,SESC,A1,School Leadership,59
20232024,045,GREENUP,502,Raceland-Worthington Independent,,All Schools,502000,,,903,KEDC,,Managing Student Behavior,69
20232024,045,GREENUP,502,Raceland-Worthington Independent,,All Schools,502000,,,903,KEDC,,School Climate,66
20232024,045,GREENUP,502,Raceland-Worthington Independent,,All Schools,502000,,,903,KEDC,,School Leadership,62
20232024,045,GREENUP,502,Raceland-Worthington Independent,010,Campbell Elementary School,502010,045502010,210498001239,903,KEDC,A1,Managing Student Behavior,65
20232024,045,GREENUP,502,Raceland-Worthington Independent,010,Campbell Elementary School,502010,045502010,210498001239,903,KEDC,A1,School Climate,68
20232024,045,GREENUP,502,Raceland-Worthington Independent,010,Campbell Elementary School,502010,045502010,210498001239,903,KEDC,A1,School Leadership,67
20232024,045,GREENUP,502,Raceland-Worthington Independent,020,Raceland-Worthington High School,502020,045502020,210498001240,903,KEDC,A1,Managing Student Behavior,70
20232024,045,GREENUP,502,Raceland-Worthington Independent,020,Raceland-Worthington High School,502020,045502020,210498001240,903,KEDC,A1,School Climate,56
20232024,045,GREENUP,502,Raceland-Worthington Independent,020,Raceland-Worthington High School,502020,045502020,210498001240,903,KEDC,A1,School Leadership,37
20232024,045,GREENUP,502,Raceland-Worthington Independent,030,Raceland-Worthington Middle School,502030,045502030,210498001241,903,KEDC,A1,Managing Student Behavior,73
20232024,045,GREENUP,502,Raceland-Worthington Independent,030,Raceland-Worthington Middle School,502030,045502030,210498001241,903,KEDC,A1,School Climate,75
20232024,045,GREENUP,502,Raceland-Worthington Independent,030,Raceland-Worthington Middle School,502030,045502030,210498001241,903,KEDC,A1,School Leadership,82
20232024,101,ROBERTSON,505,Robertson County,,All Schools,505000,,,903,KEDC,,Managing Student Behavior,56
20232024,101,ROBERTSON,505,Robertson County,,All Schools,505000,,,903,KEDC,,School Climate,47
20232024,101,ROBERTSON,505,Robertson County,,All Schools,505000,,,903,KEDC,,School Leadership,51
20232024,101,ROBERTSON,505,Robertson County,010,Robertson County School,505010,101505010,210504001246,903,KEDC,A1,Managing Student Behavior,56
20232024,101,ROBERTSON,505,Robertson County,010,Robertson County School,505010,101505010,210504001246,903,KEDC,A1,School Climate,47
20232024,101,ROBERTSON,505,Robertson County,010,Robertson County School,505010,101505010,210504001246,903,KEDC,A1,School Leadership,51
20232024,102,ROCKCASTLE,511,Rockcastle County,,All Schools,511000,,,907,SESC,,Managing Student Behavior,68
20232024,102,ROCKCASTLE,511,Rockcastle County,,All Schools,511000,,,907,SESC,,School Climate,56
20232024,102,ROCKCASTLE,511,Rockcastle County,,All Schools,511000,,,907,SESC,,School Leadership,63
20232024,102,ROCKCASTLE,511,Rockcastle County,020,Brodhead Elementary School,511020,102511020,210507001249,907,SESC,A1,Managing Student Behavior,79
20232024,102,ROCKCASTLE,511,Rockcastle County,020,Brodhead Elementary School,511020,102511020,210507001249,907,SESC,A1,School Climate,79
20232024,102,ROCKCASTLE,511,Rockcastle County,020,Brodhead Elementary School,511020,102511020,210507001249,907,SESC,A1,School Leadership,80
20232024,102,ROCKCASTLE,511,Rockcastle County,100,Rockcastle County Middle School,511100,102511100,210507000782,907,SESC,A1,Managing Student Behavior,71
20232024,102,ROCKCASTLE,511,Rockcastle County,100,Rockcastle County Middle School,511100,102511100,210507000782,907,SESC,A1,School Climate,43
20232024,102,ROCKCASTLE,511,Rockcastle County,100,Rockcastle County Middle School,511100,102511100,210507000782,907,SESC,A1,School Leadership,55
20232024,102,ROCKCASTLE,511,Rockcastle County,170,Mt. Vernon Elementary,511170,102511170,210507001251,907,SESC,A1,Managing Student Behavior,63
20232024,102,ROCKCASTLE,511,Rockcastle County,170,Mt. Vernon Elementary,511170,102511170,210507001251,907,SESC,A1,School Climate,49
20232024,102,ROCKCASTLE,511,Rockcastle County,170,Mt. Vernon Elementary,511170,102511170,210507001251,907,SESC,A1,School Leadership,55
20232024,102,ROCKCASTLE,511,Rockcastle County,310,Rockcastle County High School,511310,102511310,210507001252,907,SESC,A1,Managing Student Behavior,68
20232024,102,ROCKCASTLE,511,Rockcastle County,310,Rockcastle County High School,511310,102511310,210507001252,907,SESC,A1,School Climate,61
20232024,102,ROCKCASTLE,511,Rockcastle County,310,Rockcastle County High School,511310,102511310,210507001252,907,SESC,A1,School Leadership,71
20232024,102,ROCKCASTLE,511,Rockcastle County,320,Roundstone Elementary School,511320,102511320,210507001253,907,SESC,A1,Managing Student Behavior,60
20232024,102,ROCKCASTLE,511,Rockcastle County,320,Roundstone Elementary School,511320,102511320,210507001253,907,SESC,A1,School Climate,50
20232024,102,ROCKCASTLE,511,Rockcastle County,320,Roundstone Elementary School,511320,102511320,210507001253,907,SESC,A1,School Leadership,54
20232024,103,ROWAN,515,Rowan County,,All Schools,515000,,,903,KEDC,,Managing Student Behavior,58
20232024,103,ROWAN,515,Rowan County,,All Schools,515000,,,903,KEDC,,School Climate,53
20232024,103,ROWAN,515,Rowan County,,All Schools,515000,,,903,KEDC,,School Leadership,56
20232024,103,ROWAN,515,Rowan County,040,Clearfield Elementary School,515040,103515040,210510001254,903,KEDC,A1,Managing Student Behavior,59
20232024,103,ROWAN,515,Rowan County,040,Clearfield Elementary School,515040,103515040,210510001254,903,KEDC,A1,School Climate,66
20232024,103,ROWAN,515,Rowan County,040,Clearfield Elementary School,515040,103515040,210510001254,903,KEDC,A1,School Leadership,55
20232024,103,ROWAN,515,Rowan County,043,McBrayer Elementary School,515043,103515043,210510002016,903,KEDC,A1,Managing Student Behavior,41
20232024,103,ROWAN,515,Rowan County,043,McBrayer Elementary School,515043,103515043,210510002016,903,KEDC,A1,School Climate,54
20232024,103,ROWAN,515,Rowan County,043,McBrayer Elementary School,515043,103515043,210510002016,903,KEDC,A1,School Leadership,64
20232024,103,ROWAN,515,Rowan County,180,Rowan County Senior High School,515180,103515180,210510001260,903,KEDC,A1,Managing Student Behavior,47
20232024,103,ROWAN,515,Rowan County,180,Rowan County Senior High School,515180,103515180,210510001260,903,KEDC,A1,School Climate,21
20232024,103,ROWAN,515,Rowan County,180,Rowan County Senior High School,515180,103515180,210510001260,903,KEDC,A1,School Leadership,33
20232024,103,ROWAN,515,Rowan County,200,Tilden Hogge Elementary School,515200,103515200,210510001261,903,KEDC,A1,Managing Student Behavior,69
20232024,103,ROWAN,515,Rowan County,200,Tilden Hogge Elementary School,515200,103515200,210510001261,903,KEDC,A1,School Climate,67
20232024,103,ROWAN,515,Rowan County,200,Tilden Hogge Elementary School,515200,103515200,210510001261,903,KEDC,A1,School Leadership,78
20232024,103,ROWAN,515,Rowan County,210,Rowan County Middle School,515210,103515210,210510001478,903,KEDC,A1,Managing Student Behavior,61
20232024,103,ROWAN,515,Rowan County,210,Rowan County Middle School,515210,103515210,210510001478,903,KEDC,A1,School Climate,49
20232024,103,ROWAN,515,Rowan County,210,Rowan County Middle School,515210,103515210,210510001478,903,KEDC,A1,School Leadership,53
20232024,103,ROWAN,515,Rowan County,250,Rodburn Elementary School,515250,103515250,210510000787,903,KEDC,A1,Managing Student Behavior,74
20232024,103,ROWAN,515,Rowan County,250,Rodburn Elementary School,515250,103515250,210510000787,903,KEDC,A1,School Climate,66
20232024,103,ROWAN,515,Rowan County,250,Rodburn Elementary School,515250,103515250,210510000787,903,KEDC,A1,School Leadership,57
20232024,104,RUSSELL,521,Russell County,,All Schools,521000,,,902,GRREC,,Managing Student Behavior,67
20232024,104,RUSSELL,521,Russell County,,All Schools,521000,,,902,GRREC,,School Climate,63
20232024,104,RUSSELL,521,Russell County,,All Schools,521000,,,902,GRREC,,School Leadership,62
20232024,104,RUSSELL,521,Russell County,140,Jamestown Elementary School,521140,104521140,210516001263,902,GRREC,A1,Managing Student Behavior,67
20232024,104,RUSSELL,521,Russell County,140,Jamestown Elementary School,521140,104521140,210516001263,902,GRREC,A1,School Climate,61
20232024,104,RUSSELL,521,Russell County,140,Jamestown Elementary School,521140,104521140,210516001263,902,GRREC,A1,School Leadership,65
20232024,104,RUSSELL,521,Russell County,230,Russell Springs Elementary School,521230,104521230,210516001264,902,GRREC,A1,Managing Student Behavior,74
20232024,104,RUSSELL,521,Russell County,230,Russell Springs Elementary School,521230,104521230,210516001264,902,GRREC,A1,School Climate,78
20232024,104,RUSSELL,521,Russell County,230,Russell Springs Elementary School,521230,104521230,210516001264,902,GRREC,A1,School Leadership,59
20232024,104,RUSSELL,521,Russell County,240,Russell County High School,521240,104521240,210516001265,902,GRREC,A1,Managing Student Behavior,42
20232024,104,RUSSELL,521,Russell County,240,Russell County High School,521240,104521240,210516001265,902,GRREC,A1,School Climate,41
20232024,104,RUSSELL,521,Russell County,240,Russell County High School,521240,104521240,210516001265,902,GRREC,A1,School Leadership,43
20232024,104,RUSSELL,521,Russell County,250,Salem Elementary School,521250,104521250,210516001266,902,GRREC,A1,Managing Student Behavior,81
20232024,104,RUSSELL,521,Russell County,250,Salem Elementary School,521250,104521250,210516001266,902,GRREC,A1,School Climate,71
20232024,104,RUSSELL,521,Russell County,250,Salem Elementary School,521250,104521250,210516001266,902,GRREC,A1,School Leadership,67
20232024,104,RUSSELL,521,Russell County,260,Russell County Middle School,521260,104521260,210516001599,902,GRREC,A1,Managing Student Behavior,74
20232024,104,RUSSELL,521,Russell County,260,Russell County Middle School,521260,104521260,210516001599,902,GRREC,A1,School Climate,66
20232024,104,RUSSELL,521,Russell County,260,Russell County Middle School,521260,104521260,210516001599,902,GRREC,A1,School Leadership,80
20232024,045,GREENUP,522,Russell Independent,,All Schools,522000,,,903,KEDC,,Managing Student Behavior,77
20232024,045,GREENUP,522,Russell Independent,,All Schools,522000,,,903,KEDC,,School Climate,68
20232024,045,GREENUP,522,Russell Independent,,All Schools,522000,,,903,KEDC,,School Leadership,72
20232024,045,GREENUP,522,Russell Independent,011,Russell Primary School,522011,045522011,210513001626,903,KEDC,A1,Managing Student Behavior,74
20232024,045,GREENUP,522,Russell Independent,011,Russell Primary School,522011,045522011,210513001626,903,KEDC,A1,School Climate,57
20232024,045,GREENUP,522,Russell Independent,011,Russell Primary School,522011,045522011,210513001626,903,KEDC,A1,School Leadership,61
20232024,045,GREENUP,522,Russell Independent,030,Russell-McDowell Intermediate School,522030,045522030,210513001270,903,KEDC,A1,Managing Student Behavior,84
20232024,045,GREENUP,522,Russell Independent,030,Russell-McDowell Intermediate School,522030,045522030,210513001270,903,KEDC,A1,School Climate,76
20232024,045,GREENUP,522,Russell Independent,030,Russell-McDowell Intermediate School,522030,045522030,210513001270,903,KEDC,A1,School Leadership,87
20232024,045,GREENUP,522,Russell Independent,050,Russell High School,522050,045522050,210513001272,903,KEDC,A1,Managing Student Behavior,73
20232024,045,GREENUP,522,Russell Independent,050,Russell High School,522050,045522050,210513001272,903,KEDC,A1,School Climate,67
20232024,045,GREENUP,522,Russell Independent,050,Russell High School,522050,045522050,210513001272,903,KEDC,A1,School Leadership,66
20232024,045,GREENUP,522,Russell Independent,060,Russell Middle School,522060,045522060,210513001273,903,KEDC,A1,Managing Student Behavior,77
20232024,045,GREENUP,522,Russell Independent,060,Russell Middle School,522060,045522060,210513001273,903,KEDC,A1,School Climate,75
20232024,045,GREENUP,522,Russell Independent,060,Russell Middle School,522060,045522060,210513001273,903,KEDC,A1,School Leadership,76
20232024,071,LOGAN,523,Russellville Independent,,All Schools,523000,,,902,GRREC,,Managing Student Behavior,49
20232024,071,LOGAN,523,Russellville Independent,,All Schools,523000,,,902,GRREC,,School Climate,37
20232024,071,LOGAN,523,Russellville Independent,,All Schools,523000,,,902,GRREC,,School Leadership,60
20232024,071,LOGAN,523,Russellville Independent,025,R E Stevenson Elementary School,523025,071523025,210519001274,902,GRREC,A1,Managing Student Behavior,39
20232024,071,LOGAN,523,Russellville Independent,025,R E Stevenson Elementary School,523025,071523025,210519001274,902,GRREC,A1,School Climate,27
20232024,071,LOGAN,523,Russellville Independent,025,R E Stevenson Elementary School,523025,071523025,210519001274,902,GRREC,A1,School Leadership,54
20232024,071,LOGAN,523,Russellville Independent,030,Russellville High School,523030,071523030,210519001275,902,GRREC,A1,Managing Student Behavior,78
20232024,071,LOGAN,523,Russellville Independent,030,Russellville High School,523030,071523030,210519001275,902,GRREC,A1,School Climate,62
20232024,071,LOGAN,523,Russellville Independent,030,Russellville High School,523030,071523030,210519001275,902,GRREC,A1,School Leadership,85
20232024,071,LOGAN,523,Russellville Independent,050,Russellville Middle School,523050,071523050,210519002490,902,GRREC,A1,Managing Student Behavior,30
20232024,071,LOGAN,523,Russellville Independent,050,Russellville Middle School,523050,071523050,210519002490,902,GRREC,A1,School Climate,23
20232024,071,LOGAN,523,Russellville Independent,050,Russellville Middle School,523050,071523050,210519002490,902,GRREC,A1,School Leadership,41
20232024,100,PULASKI,524,Science Hill Independent,,All Schools,524000,,,907,SESC,,Managing Student Behavior,58
20232024,100,PULASKI,524,Science Hill Independent,,All Schools,524000,,,907,SESC,,School Climate,56
20232024,100,PULASKI,524,Science Hill Independent,,All Schools,524000,,,907,SESC,,School Leadership,48
20232024,100,PULASKI,524,Science Hill Independent,010,Science Hill Elementary School,524010,100524010,210522001277,907,SESC,A1,Managing Student Behavior,58
20232024,100,PULASKI,524,Science Hill Independent,010,Science Hill Elementary School,524010,100524010,210522001277,907,SESC,A1,School Climate,56
20232024,100,PULASKI,524,Science Hill Independent,010,Science Hill Elementary School,524010,100524010,210522001277,907,SESC,A1,School Leadership,48
20232024,105,SCOTT,525,Scott County,,All Schools,525000,,,901,CKEC,,Managing Student Behavior,67
20232024,105,SCOTT,525,Scott County,,All Schools,525000,,,901,CKEC,,School Climate,69
20232024,105,SCOTT,525,Scott County,,All Schools,525000,,,901,CKEC,,School Leadership,71
20232024,105,SCOTT,525,Scott County,005,Phoenix Horizon Community,525005,105525005,210526002432,901,CKEC,A5,Managing Student Behavior,64
20232024,105,SCOTT,525,Scott County,005,Phoenix Horizon Community,525005,105525005,210526002432,901,CKEC,A5,School Climate,56
20232024,105,SCOTT,525,Scott County,005,Phoenix Horizon Community,525005,105525005,210526002432,901,CKEC,A5,School Leadership,60
20232024,105,SCOTT,525,Scott County,010,Eastern Elementary School,525010,105525010,210526001278,901,CKEC,A1,Managing Student Behavior,74
20232024,105,SCOTT,525,Scott County,010,Eastern Elementary School,525010,105525010,210526001278,901,CKEC,A1,School Climate,79
20232024,105,SCOTT,525,Scott County,010,Eastern Elementary School,525010,105525010,210526001278,901,CKEC,A1,School Leadership,79
20232024,105,SCOTT,525,Scott County,012,Anne Mason Elementary School,525012,105525012,210526001942,901,CKEC,A1,Managing Student Behavior,70
20232024,105,SCOTT,525,Scott County,012,Anne Mason Elementary School,525012,105525012,210526001942,901,CKEC,A1,School Climate,67
20232024,105,SCOTT,525,Scott County,012,Anne Mason Elementary School,525012,105525012,210526001942,901,CKEC,A1,School Leadership,64
20232024,105,SCOTT,525,Scott County,013,Royal Spring Middle School,525013,105525013,210526002017,901,CKEC,A1,Managing Student Behavior,76
20232024,105,SCOTT,525,Scott County,013,Royal Spring Middle School,525013,105525013,210526002017,901,CKEC,A1,School Climate,81
20232024,105,SCOTT,525,Scott County,013,Royal Spring Middle School,525013,105525013,210526002017,901,CKEC,A1,School Leadership,87
20232024,105,SCOTT,525,Scott County,014,Lemons Mill Elementary School,525014,105525014,210526002349,901,CKEC,A1,Managing Student Behavior,69
20232024,105,SCOTT,525,Scott County,014,Lemons Mill Elementary School,525014,105525014,210526002349,901,CKEC,A1,School Climate,75
20232024,105,SCOTT,525,Scott County,014,Lemons Mill Elementary School,525014,105525014,210526002349,901,CKEC,A1,School Leadership,75
20232024,105,SCOTT,525,Scott County,015,Garth Elementary School,525015,105525015,210526001279,901,CKEC,A1,Managing Student Behavior,76
20232024,105,SCOTT,525,Scott County,015,Garth Elementary School,525015,105525015,210526001279,901,CKEC,A1,School Climate,77
20232024,105,SCOTT,525,Scott County,015,Garth Elementary School,525015,105525015,210526001279,901,CKEC,A1,School Leadership,77
20232024,105,SCOTT,525,Scott County,018,Georgetown Middle School,525018,105525018,210526001280,901,CKEC,A1,Managing Student Behavior,44
20232024,105,SCOTT,525,Scott County,018,Georgetown Middle School,525018,105525018,210526001280,901,CKEC,A1,School Climate,47
20232024,105,SCOTT,525,Scott County,018,Georgetown Middle School,525018,105525018,210526001280,901,CKEC,A1,School Leadership,73
20232024,105,SCOTT,525,Scott County,019,Scott County Preschool,525019,105525019,210526002204,901,CKEC,A4,Managing Student Behavior,72
20232024,105,SCOTT,525,Scott County,019,Scott County Preschool,525019,105525019,210526002204,901,CKEC,A4,School Climate,69
20232024,105,SCOTT,525,Scott County,019,Scott County Preschool,525019,105525019,210526002204,901,CKEC,A4,School Leadership,50
20232024,105,SCOTT,525,Scott County,025,Great Crossing High School,525025,105525025,210526002482,901,CKEC,A1,Managing Student Behavior,61
20232024,105,SCOTT,525,Scott County,025,Great Crossing High School,525025,105525025,210526002482,901,CKEC,A1,School Climate,58
20232024,105,SCOTT,525,Scott County,025,Great Crossing High School,525025,105525025,210526002482,901,CKEC,A1,School Leadership,61
20232024,105,SCOTT,525,Scott County,029,Creekside Elementary,525029,105525029,210526002483,901,CKEC,A1,Managing Student Behavior,66
20232024,105,SCOTT,525,Scott County,029,Creekside Elementary,525029,105525029,210526002483,901,CKEC,A1,School Climate,83
20232024,105,SCOTT,525,Scott County,029,Creekside Elementary,525029,105525029,210526002483,901,CKEC,A1,School Leadership,83
20232024,105,SCOTT,525,Scott County,035,Northern Elementary School,525035,105525035,210526001687,901,CKEC,A1,Managing Student Behavior,78
20232024,105,SCOTT,525,Scott County,035,Northern Elementary School,525035,105525035,210526001687,901,CKEC,A1,School Climate,84
20232024,105,SCOTT,525,Scott County,035,Northern Elementary School,525035,105525035,210526001687,901,CKEC,A1,School Leadership,77
20232024,105,SCOTT,525,Scott County,040,Scott County High School,525040,105525040,210526001283,901,CKEC,A1,Managing Student Behavior,42
20232024,105,SCOTT,525,Scott County,040,Scott County High School,525040,105525040,210526001283,901,CKEC,A1,School Climate,36
20232024,105,SCOTT,525,Scott County,040,Scott County High School,525040,105525040,210526001283,901,CKEC,A1,School Leadership,57
20232024,105,SCOTT,525,Scott County,044,Elkhorn Crossing School,525044,105525044,210526002301,901,CKEC,A2,Managing Student Behavior,93
20232024,105,SCOTT,525,Scott County,044,Elkhorn Crossing School,525044,105525044,210526002301,901,CKEC,A2,School Climate,96
20232024,105,SCOTT,525,Scott County,044,Elkhorn Crossing School,525044,105525044,210526002301,901,CKEC,A2,School Leadership,98
20232024,105,SCOTT,525,Scott County,050,Stamping Ground Elementary School,525050,105525050,210526001284,901,CKEC,A1,Managing Student Behavior,89
20232024,105,SCOTT,525,Scott County,050,Stamping Ground Elementary School,525050,105525050,210526001284,901,CKEC,A1,School Climate,91
20232024,105,SCOTT,525,Scott County,050,Stamping Ground Elementary School,525050,105525050,210526001284,901,CKEC,A1,School Leadership,93
20232024,105,SCOTT,525,Scott County,060,Scott County Middle School,525060,105525060,210526001285,901,CKEC,A1,Managing Student Behavior,78
20232024,105,SCOTT,525,Scott County,060,Scott County Middle School,525060,105525060,210526001285,901,CKEC,A1,School Climate,70
20232024,105,SCOTT,525,Scott County,060,Scott County Middle School,525060,105525060,210526001285,901,CKEC,A1,School Leadership,81
20232024,105,SCOTT,525,Scott County,070,Southern Elementary School,525070,105525070,210526001286,901,CKEC,A1,Managing Student Behavior,33
20232024,105,SCOTT,525,Scott County,070,Southern Elementary School,525070,105525070,210526001286,901,CKEC,A1,School Climate,43
20232024,105,SCOTT,525,Scott County,070,Southern Elementary School,525070,105525070,210526001286,901,CKEC,A1,School Leadership,25
20232024,105,SCOTT,525,Scott County,080,Western Elementary School,525080,105525080,210526000530,901,CKEC,A1,Managing Student Behavior,58
20232024,105,SCOTT,525,Scott County,080,Western Elementary School,525080,105525080,210526000530,901,CKEC,A1,School Climate,76
20232024,105,SCOTT,525,Scott County,080,Western Elementary School,525080,105525080,210526000530,901,CKEC,A1,School Leadership,69
20232024,106,SHELBY,531,Shelby County,,All Schools,531000,,,906,OVEC,,Managing Student Behavior,63
20232024,106,SHELBY,531,Shelby County,,All Schools,531000,,,906,OVEC,,School Climate,62
20232024,106,SHELBY,531,Shelby County,,All Schools,531000,,,906,OVEC,,School Leadership,65
20232024,106,SHELBY,531,Shelby County,014,Painted Stone Elementary,531014,106531014,210532001964,906,OVEC,A1,Managing Student Behavior,47
20232024,106,SHELBY,531,Shelby County,014,Painted Stone Elementary,531014,106531014,210532001964,906,OVEC,A1,School Climate,62
20232024,106,SHELBY,531,Shelby County,014,Painted Stone Elementary,531014,106531014,210532001964,906,OVEC,A1,School Leadership,50
20232024,106,SHELBY,531,Shelby County,015,Southside Elementary,531015,106531015,210532002077,906,OVEC,A1,Managing Student Behavior,63
20232024,106,SHELBY,531,Shelby County,015,Southside Elementary,531015,106531015,210532002077,906,OVEC,A1,School Climate,58
20232024,106,SHELBY,531,Shelby County,015,Southside Elementary,531015,106531015,210532002077,906,OVEC,A1,School Leadership,48
20232024,106,SHELBY,531,Shelby County,040,Martha Layne Collins High School,531040,106531040,210532002253,906,OVEC,A1,Managing Student Behavior,63
20232024,106,SHELBY,531,Shelby County,040,Martha Layne Collins High School,531040,106531040,210532002253,906,OVEC,A1,School Climate,56
20232024,106,SHELBY,531,Shelby County,040,Martha Layne Collins High School,531040,106531040,210532002253,906,OVEC,A1,School Leadership,72
20232024,106,SHELBY,531,Shelby County,054,Marnel C. Moorman School,531054,106531054,210532002491,906,OVEC,A1,Managing Student Behavior,56
20232024,106,SHELBY,531,Shelby County,054,Marnel C. Moorman School,531054,106531054,210532002491,906,OVEC,A1,School Climate,67
20232024,106,SHELBY,531,Shelby County,054,Marnel C. Moorman School,531054,106531054,210532002491,906,OVEC,A1,School Leadership,74
20232024,106,SHELBY,531,Shelby County,065,Heritage Elementary,531065,106531065,210532001688,906,OVEC,A1,Managing Student Behavior,81
20232024,106,SHELBY,531,Shelby County,065,Heritage Elementary,531065,106531065,210532001688,906,OVEC,A1,School Climate,82
